"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
1.04046383463959 0.00808759004726644 -0.00417133554175121 -0.0038246484057854 -0.00228083768453778 -0.00984330054599464 -0.00585358048343928 0.0164533295508449 0.00454286577710181 0.00576709129506748 -0.00304032251439854
0.99048668373511 -0.00662902697368772 0.00885464069151664 -0.00787257276441539 -0.000310681909631612 0.0146588812455004 0.000568886475083208 0.00101679842827189 -0.00368331991534923 0.00423103974055104 0.00605696360573232
0.996872418449418 -0.00852878837438167 0.00874718504599708 -0.00176182433470475 -0.0091796200515574 -0.00696904407801139 0.00380075778396163 0.00295483067590446 0.00451273879393842 -0.000314920085188052 -0.000275364400602482
1.01038160768544 -0.00793051048165942 -0.00155492748531738 -0.00566683305330373 0.00804235436130185 -0.00621769676381628 -0.00995753738919692 -0.00697103057145694 0.0112057399597154 0.00370050666100565 0.014459577724184
0.965453524357954 -0.0132036067861822 0.00275112918698679 -0.00317710723964957 -0.0101583757882687 0.00464472169267263 0.0178022702528541 0.0152240125924542 0.00109556167698905 -0.0167790924328081 -0.00937772926266783
0.966400555252709 0.0140506669248876 -0.0085390631330543 7.37340841612456e-05 -0.014456649576025 0.00948249037066057 0.0163870230168011 -0.0102001133663854 -0.00521208737018757 -0.0149632538276922 0.00956866826072942
1.0323017512681 0.00243176724945374 0.0134987331985039 -0.0059708732312648 0.0111376078737386 -0.00546055111521868 0.014102520712662 -0.0053399855120715 0.0221377190977363 0.000709542948662018 -0.00688313339891431
1.04629050596502 0.00821933052917412 0.00717662158317192 -0.00141847841029808 0.0117370346509491 -0.00884071673411786 -0.00212338728311744 -0.00292980037485598 -0.00403661683771803 0.0246872113024191 0.00346939227812382
0.938438033142535 0.00179982809600069 -0.00769018189894025 -0.00191362315734459 -0.0186382601916195 0.007146176379043 0.0168326355993396 -0.0133084466910762 -0.00703146083361921 -0.00467788739071079 0.0219072029913126
1.01369683126151 -0.00816887886325088 0.0207803330281495 -0.00231381959784436 -0.00958412585334193 0.00226286068777083 -0.00622371091772606 -0.00122075103803863 0.0131168010118287 -0.00017808245719164 -0.000931770085006232
1.01913551278998 -0.00396476703456522 -0.00532983709403457 0.00038720757326937 0.0096273464073414 0.00503509513332645 0.0108164245428846 0.00442998716968505 0.00533751156294153 0.00580936962292043 -0.0040947785959057
1.00532566532409 -0.00995897647136762 -0.0107880849038031 0.00975357480565074 -0.00950652281013517 -0.00197253856294533 0.00561737319486405 0.0134944640895607 0.000250969148169815 0.00959107296374546 -0.00285473850653217
0.997789469966624 -0.0120694513116905 0.00645824360524124 -0.011701450460234 -0.0215220533820771 0.0117514023949953 0.00742030466604199 0.0163574085931586 0.00989972024185579 0.00556059909560296 -0.00128871748672266
1.02642562916472 0.00251019485292433 0.0199100357324576 -0.0106147311929131 0.00920037935057465 0.021021842269853 0.0197510361472236 0.00206471260428722 0.00678868451004046 0.00701211744632667 -0.00994270250515333
1.02357901077262 0.00477002849559868 -0.0124310691057124 0.023943155640529 0.0121375021879338 0.00373695245321087 0.000116672203469334 -0.0032313265067746 0.00605940561872452 -0.0069145214236733 0.00602577399900162
0.958787980655666 -0.00915116587569495 0.00541198335043217 -0.00526693383952744 0.0101491318384941 5.1376754898271e-05 0.0133057823324752 -0.00732299669686965 -0.0178589566738479 -0.0176656673775511 0.00401717136165382
0.968542233097865 0.00182818934359896 -0.00551940764426225 0.0134938954263797 -0.0079986310251788 4.52470863722627e-05 -0.00772304085028829 0.000202396745049809 -0.00968173950171315 -0.00661526935034942 -0.000727972344461199
0.968053752268625 -0.00891520209868921 -0.00371393914037385 0.000317024768731954 -0.017169768340826 0.00354281973581475 -0.00504769007075984 -0.00103342849516802 -0.0187826104220403 0.00431502222505194 -0.000212080507379925
0.988299513259476 -0.00655235669849135 0.0144513511845234 0.0119529310685652 -0.00265959924473988 -0.0085123660976169 -0.0233773231943967 -0.0108860636902458 0.00655209698447499 -0.00516056783426058 0.00196773326072276
1.02524479872693 0.00967090589961578 -0.00211662658530438 0.0165597705697693 0.00964545008666791 -0.0010828420308361 0.00723781331055509 0.0121667672786419 -0.00581581138602284 0.00475615384514428 -0.0137250577761733
