column1 column2 column3 column4 column5 column6 column7 column8 column9 column10 column11 column12 column13 column14 column15 column16 column17 column18 column19 column20 column21 column22 column23 column24 column25 column26 column27 column28 column29 column30 column31 
0.9916318232836312 0.0052667518262442285 0.022107121993950384 0.0014597089969546934 -0.006967098760888448 -0.011732007663691979 0.011580192672182785 0.006681351900326016 0.0020557134873704004 0.002356676060066915 0.0181749056653658 -0.02240956247547731 -0.023623997112623873 -0.0170411288174391 0.007128337258726323 0.002418572712179047 0.006314095226719794 -0.003716375188117797 -0.0039124689370116095 -0.017824162881746593 -0.009007757689088229 0.0019029802003037752 -0.004886798750643438 -0.0036171257951785585 0.003144525335663075 0.002487677290003827 0.010285325497882955 0.0010331047124011031 -0.00943416242297874 -0.0008239286575279489 -0.012914030932785708 
0.9422055880270368 0.014492285140924046 -0.00625115199140871 -0.007598212970252771 -0.0008231373235261717 -0.008469188535878304 -0.0016205714476890678 -0.006758254753381803 -0.01788896323073887 -0.0020846550096434028 0.011524319705509592 -0.0031296785731851234 -0.009166784065390576 0.005560007585398244 0.007517647468594634 -0.0032245925439186624 -0.0031704825462347142 0.004826118036015762 0.011456459437356278 0.004937214200383097 -0.004093640022011486 -0.0028437671923528373 0.0005556076511999529 0.012244174484634985 0.004351147696896486 0.0066658546421814735 -0.002585881293179094 0.011084120452101389 0.0056724428680586594 -0.011607985817071934 -0.011698882782753446 
0.9879028167991878 0.0030732752288213606 0.006667850900491639 -0.008873999190072056 -0.0022653153330710754 -0.0018539545545104947 -0.004501225083452993 0.03121417443090232 -0.0005639945136526525 0.00032518444694975743 0.011247888307902007 -0.0007889899252412055 0.001054052992197161 0.00991731045923884 -0.0017929571022350069 -0.00817193874716429 0.023089584914309635 0.009025284045276022 0.006031606831897199 0.0016563236716655345 0.001280958394818682 -0.0008370496495969673 0.00018871944153414758 -0.02486598934797724 -0.00021960390531836706 -0.01249554904348834 -0.007337992849953103 -0.012445187077088594 0.014316036428867918 -0.003149105837410475 -0.015951755480367345 
1.07297927248464 -0.014697348993379518 0.007659785322241528 -0.010015734161294655 0.0015998322919835517 0.008194125511161679 -0.006571750847427581 -0.012415603257223002 0.017754409418338755 0.005453153258245367 0.013397694912162077 0.012832844791076284 0.0003747332284635582 0.014157225305381216 0.009148421031875466 -0.00761925340944907 0.009179541305310372 0.005723036142915238 0.0088750916025788 0.004010028322451646 -0.011054657183555139 0.016071926840575058 0.008315927776310619 0.003200957906149112 -0.01066205693992192 0.015793828199499017 -0.015143782723469088 -0.022331008384342887 0.01926015673051881 -0.015433827203282369 0.004722812950532975 
0.9615020047204036 0.004624096691751889 0.002947440651815174 -0.011434668048237373 -0.0001484473939054567 -0.001668938553772494 0.0016398861449953442 0.004569652321057668 -0.004851008309680054 -0.0067455609410895165 0.009978470234791018 0.012136815525716427 -0.010557516533217492 0.01881017744414559 0.008952617955126998 -0.002024461128923042 -0.004407290500692657 -0.018621999917842483 -0.0071606195941274434 -0.02148631542967745 0.006894194196842781 -0.008264557940121002 0.007562094627005992 -0.00623941211868412 -0.00442972240912613 0.003928406874354406 -0.004731379785461407 -0.0007262938643759066 -0.0019033466303525538 -0.0071715757223601686 0.002553672800759232 
0.8799197081874959 0.02052197884911511 -0.0009725107805235924 0.004879421109772127 0.005798550852548212 -0.01696157337501598 -0.01942290735837959 -0.0076566657316744615 -8.386401706038904e-05 0.004358901887920556 -0.003912891995596305 -0.009585027902418629 0.00515762264673298 0.00369356152936923 0.0059738749401267634 0.005354889939995894 -0.023324282996748318 0.012098051138153527 -0.014555504161478184 0.014004711773900199 -0.008142519563440108 0.01044078120453854 -0.014007138262997279 -0.0009868887735125188 -0.014000028852550453 -0.0024691254167867687 -0.005176451494397532 -0.012881437519301668 -0.011506963391175035 -0.018260460906540897 -0.012360399199282855 
0.9600178652872383 0.0007680565739081606 -0.00815220078046348 -0.00427604959681213 0.013053429321474463 0.00272205607782948 -0.008031827534476314 0.011249711707012095 -0.016979256830589123 -0.00555555996608501 0.0004941627885445692 0.017283892692280686 -0.0017531767731980912 0.004364155030012084 -0.010890066527933909 -0.012873656777183873 -0.012889986187395928 0.013541082552256485 0.0033723962975751804 -0.013894474673424487 0.005113602975377214 -0.019155383387731924 0.0032761486017965982 0.003117627933643313 0.001034405006233777 -0.005360235154658241 -0.0018367038097475647 -0.008499915676516727 0.00417539663110364 -0.015975192831660705 0.002133574504127137 
0.9946279633580662 0.0039042564755516957 -0.0039708748752233305 0.005827067420376493 -0.013618542858165057 -0.001309472174034432 0.0002814093428326562 0.01936479496340314 0.018712453177038738 -0.0018036033096249812 0.011842746139675262 -0.007565924351819362 -0.011102841865576862 -0.00015877098648894213 -0.02206457344051487 -0.0017706879632053097 -0.005376280055542133 0.017972798854588114 0.0007221555929805996 0.00995445751506978 -0.009843220507834094 -0.008034610866931195 0.01300420932258703 -0.00719483309901972 -0.006287797011432978 0.0022590566991759573 0.004593006753115696 0.0007372729498939008 -0.0031861335272929006 -0.0057280274966349356 -0.010339769877878064 
1.0033063997802676 -0.00010587296150312712 -0.009923832834236168 0.011824662283960232 -0.012856700070947878 -0.001103870368126799 -0.0028361671000609406 0.008804779023520625 0.01825277578053231 -0.012290088782216468 -0.005961517414310622 -0.007457160581224058 0.005186388793956015 0.011112614876129565 -0.008949353583501563 0.0017427950046039215 0.003007347458148298 -0.006798329104370048 -0.007352846794777849 -0.01185576001739785 -0.00765767842823756 0.02109354763491306 0.010193411936168495 0.0004450353779997894 -0.005337420559351919 0.01244702770696654 -0.0056626496263598594 0.0022924974319716677 -0.008204095851809036 0.0031460194521322937 -0.0027426116899760006 
1.0025713808131569 0.0013559853706427562 0.005482811006531597 -0.0010971632855923715 0.004801982411616089 -0.005003893513448286 0.001853778266793266 -0.008819554382186238 0.009501284711856907 0.0003865880360381895 -0.007496880696579131 -0.013410361036770287 -0.004214159839560178 -0.011278809119184852 0.01984246436018147 0.022940586316874984 -0.0034091870346791204 0.03157840434420578 -0.010670059057717908 -0.0011492776171410954 0.02161028866366897 0.0006764777334465612 0.012920276404002447 0.004811052332374568 0.0043718169515737865 -0.0008010701490616355 -0.004059986570939019 0.008817231249721134 0.007614684642091904 0.0009628377762084295 -0.018090129771974738 
