column1 column2 column3 column4 column5 column6 column7 column8 column9 column10 column11 column12 column13 column14 column15 column16 column17 column18 column19 column20 column21 
1.0417812580447887 0.012443828231392616 0.006112372686028858 -0.006915014844359642 0.0012290655977990818 0.0143232802640683 -0.002331859048388066 -0.00427579984289484 -0.006990262807321262 -0.001727915291667759 0.013164770874021998 0.019146036021443904 0.018256272862634423 -0.0014583724383427797 0.004149515566991424 0.015164087905532395 0.011252791822774486 -0.005924797339287261 -0.0042151484227983755 -0.0027439761505538545 -0.018032757150261088 
1.0490558510756305 0.013570598459316645 0.008327470218927869 -0.006873155340714257 0.012552094072964932 0.017878067290518156 0.009486202192615202 -0.0014421201521993075 0.024537890180203737 0.03161346544407218 0.0007410325231077069 -0.01856842390572872 -0.000807346346499149 -0.00018238416634882068 -0.01572644842050473 0.002061429581612879 -0.005437062523377548 0.0065912143407666525 -0.007601697759377463 0.0018796561264501736 -0.0011613161378580571 
1.0453796057287317 -0.0005720664516980694 -0.007232536936458958 0.012306657364726867 0.00697846141595531 -0.0017670630942808075 0.009793917198292819 -0.008374480438112326 0.015843875906217667 -0.0021379346422547058 0.009588317296063624 0.010590364061640168 0.007350516509395923 0.01171531444429183 0.013012085991227175 -0.003949163811171422 0.005418703698474909 0.012709187414791394 -0.004921306982196728 0.0009971761005766002 0.006718369645022472 
1.0022261645648607 -0.010207426859130335 -0.009724971419580893 0.01765639997890787 0.006198836300574908 -0.003052517219031071 -0.007263828316614559 0.0033220421584294136 -0.0004797894013206467 -0.014744852635202048 0.0015869156985109196 0.0003675983461712924 0.009475273805642762 -0.00610256632103535 0.014434047334745908 0.00044018873685692665 0.0014383222472589194 -0.000518687407186716 0.012047838706521515 -0.005173540994488445 -0.0005015062848911112 
0.9819670395901374 0.004966560742145206 -0.010971524689993278 0.011058444305998462 0.003022187385997612 -0.010806384283434079 -0.025964994407125973 0.0031084124220264746 0.011998212380532674 0.0068461501082099085 0.01791680488534118 -0.0018429425519689002 0.01790764845959555 -0.00832643782426333 -0.013983212871365898 -0.016922673925925776 0.002884660994540329 -0.008571743903424675 -0.007105134346661641 0.004534253976748045 0.009459344719182925 
1.0362889669900543 -0.019676825526830435 0.008386217348196362 -0.0033761900891786972 -0.007042223530042122 0.007258745978870141 -0.002571385735974861 0.007575610310344009 -0.00043953859280278294 0.016799264352329195 0.006272520007937488 0.01510736041774014 -0.007112538611062495 0.004229636514297451 -0.003998029416272218 0.003408233152040467 -0.023232879302537562 -0.021961289080133114 -0.008894886711259086 0.005888860303553936 -0.014478967328332749 
1.0060352581291983 -0.010817607260644787 -0.008704150286659685 -0.019258583404111875 -0.003771381320199758 0.0019074312493402926 -0.011113853131248004 -0.007232286055784924 0.005155770694466643 -0.010681221797318546 0.01640369187973784 0.0019587672061214963 -0.0039461562196695275 -0.004792330998647998 0.012128352868220945 0.005967387323524573 0.008326255190760294 -0.011859784795693214 0.01805231231748929 0.008773246254584834 0.008217206812984832 
0.97082324920555 0.0011959149924222702 0.01299596055983997 -0.002722352364243843 -0.0035272949347565394 -0.017759531361519712 0.013248657121776164 0.008755426871445851 -0.015741455722606195 -0.02046189077076234 -0.003094600743911515 -0.0005044721217043582 0.02087522916704555 -0.009659858609932473 0.006731000030685167 -0.01597780823472103 -0.006027072171908121 -0.008183278754630114 -0.010483801002203431 -0.012556009861479587 -0.00183117360333233 
1.0217323648567946 -0.0006704119781018352 0.01448660189646894 0.006627232382988745 0.007738189314543558 -0.013406633512469755 -0.009122263969945399 0.010838664798665134 0.01944799092964911 0.017012586918402614 0.017393486334236003 -0.004081420981474992 0.00242350142223489 0.011407590072097962 0.004821502448530148 -0.00555924443598807 0.008056388386411952 0.004209051097332796 -0.0041983195241975645 -0.0024287932978018785 0.013621874126512914 
0.9817832104529848 -0.002900597396750916 -0.002846591857324866 -0.014551720437039884 0.002536712767688704 -0.011867821240041961 -0.004171636234174354 0.00046564952216711825 -0.001746042190889617 0.01016299591428886 -0.009400635833593947 -0.00745311785642778 0.0011970881763867039 -0.014244945067878947 -0.0037693616633117854 0.0013850186433500636 -0.010242503765268885 -0.0034975928941855107 0.0064006076155171876 0.0197826939792444 0.008856276383467596 
