column1 column2 column3 column4 column5 column6 column7 column8 column9 column10 column11 column12 column13 column14 column15 column16 column17 column18 column19 column20 column21 
1.01657740514569 -0.010118492124842844 -0.008101044210953296 -0.006335247368584637 0.009308384055354361 0.005445069458757849 -0.0058186759968852945 -0.006366047198479311 0.0022722767863222406 -0.002738888037235461 -0.003748604890192777 0.01253897885741946 0.020618660989042557 0.023027047726486637 0.0012668353451728692 -0.0067010542718974496 -0.0034614270085492117 -0.008246343583230209 -0.01514475418394531 -0.0015574522803644872 0.00857178407224325 
0.9703073084297758 0.0002953595025923091 -0.005241202923879072 0.004346461436839305 -0.019246970300682755 -0.0019617316363141064 0.005052898867878063 0.005400935765338725 0.007452282720067038 -0.0019481761741231539 0.005318607898659184 0.014870633552039499 0.0016059828292537962 -0.006912029430588433 0.0037739246792871176 0.014110357633744375 -0.012666900014241162 -0.020576607995949816 0.0024130623554026844 0.001016934156251678 -0.0070736406830515085 
1.025467828306798 0.009162594302289094 -0.0051785151633490815 -0.019336513482450805 0.010260380983761587 0.007795064466791369 -0.003521864608027422 0.005819765906295265 -0.011032701916143691 -0.008858460944347554 0.02140321077184803 0.005185153974413977 0.004296786838744114 0.008205385483816342 0.005343704202537867 0.014893211547967114 -0.0065556455412956105 -0.0032913319339719317 0.006863453355271684 -0.014276006197027813 -0.012898992726857945 
0.969437912707756 -0.01680368027124627 -0.006257919233342915 -0.006678316335660992 0.0001156170488992348 0.007510810913490729 -0.00028166222255288846 0.012009854169295755 -0.0022967848051769105 0.005008439197753538 -0.005320134475660451 0.01712668459389133 0.0009122057976090795 -0.009781659222345562 0.01566446339622006 -0.007265572484298535 0.004285779839370123 -0.0029772661916829136 0.01645746486255252 -0.011118741550060842 -0.013782175135762078 
0.9726299946434381 -0.006094393408165684 0.0026542692702177014 -0.01315317608096604 -0.002363363129236471 -0.004032856022166313 0.002633959566334958 -0.0027240453123220194 -0.009662423146778783 -0.001064719717490796 -0.0062167398231914445 -0.014542969483540027 0.007929156204629985 -0.00778933070990993 0.01633040235650785 0.0023164551478515693 -0.010146726522415713 0.00436769071471444 0.013592607684746351 0.015804488120776342 -0.012376592804486681 
1.0002781624475352 0.0037907143638827357 -0.01074531045540139 0.0015261118729916739 0.017792045415892303 -0.0006531564354426331 -0.007153481094429486 -0.014926438840800048 -0.005238002273989683 0.0020578706387554165 0.0004232829702949064 0.009444855518975106 -0.002097216860029363 -0.004666846252930049 -0.014315357410599297 -0.013740439100918963 -0.012857168094492572 0.010651026410277462 -0.009459861961268612 -0.00288117883058849 -0.003839017568924824 
1.0802729509610838 -0.002101647153813099 0.0013703800649667456 0.01334404739497093 0.006191137772504359 0.015101807975029887 0.01832148478105005 -0.016156025537068186 0.003083156795774267 0.0035937604329375674 -0.01113538272871951 -0.025522010121099652 0.012112199987103642 0.0072601307423827005 -0.007900217800104218 0.014688848244790645 0.005943187301721704 -0.003594284159260215 -0.010400592461369833 0.01616840643376571 -0.0022523916241007115 
0.9826952253548085 -0.013417748717484568 -0.007919009525195052 -0.01355043885841277 -0.02011607003525416 -0.0027402561039732345 -0.00504963744877655 -0.003337904381531515 -0.0027332314718453966 -0.001321079894589915 0.014533473994261099 0.011400173297625974 0.0008483644768985076 -0.006830405475195212 4.398250911628201e-05 -0.0011528745072602747 0.009910555400915183 0.005413205347977019 -0.000180548083367431 0.013461918684966608 -0.0011305595763950224 
1.056356704049995 -0.00046209523066116024 0.007787934437735747 0.0013446996693464888 -0.001553970320762936 0.005825677860996906 0.0006394895067397202 0.006022413031325086 -0.001024775722121158 0.0006558132240531808 -0.002734919046738199 0.0002496183427225284 0.017136631196421028 -0.002738175600541186 -0.015638928669018386 -0.0019181085959851301 0.018246252965257767 -0.00301505147948115 -0.004584710289180627 0.015236055988919318 -0.003929489173827315 
0.9793351414742113 -0.01618812874487141 -0.0130170550930748 0.0009981533936343902 -0.012261213179641942 0.0032766863920341894 0.010800600157673985 -0.0029787332797038247 -0.001010428041171974 0.011297652936137888 0.0008934873406801269 0.009854133561699627 -2.5867788087077534e-06 -0.007042073454234881 0.008946952245686129 -0.019986596435304975 -0.0024181875203042485 -0.007234207129900863 -0.002298054583490213 -0.003923259901795741 -0.017667425369669882 
