column1 column2 column3 column4 column5 column6 column7 column8 column9 column10 column11 column12 column13 column14 column15 column16 column17 column18 column19 column20 column21 column22 column23 column24 column25 column26 column27 column28 column29 column30 column31 column32 column33 column34 column35 column36 column37 column38 column39 column40 column41 column42 column43 column44 column45 column46 column47 column48 column49 column50 column51 
-0.148296918305559 -0.13941990763981604 0.23865157592917832 -0.15760824073980698 -0.25086809015067385 0.034154740029929756 -0.26351695659407826 -0.03927588710536841 0.30051954112066254 0.04587273863716941 -0.4753580379865401 0.12698452728362256 -0.255045075331544 -0.017557244550509415 0.08776341516041704 -0.39629179667324094 -0.5712252805948314 -0.10719268028431998 0.3858963515514237 -0.4426297401614968 -0.07629640210198611 -0.49243986025564956 0.3733912953676824 0.1352880044801098 -0.10832345938846885 -0.3133164056223613 0.20962608149727557 0.07065606244142292 -0.03045020362585987 -0.1730452569644805 0.41303423585738414 0.12437183394470835 0.0050623865619774605 0.1345826470266019 -0.030137242841593935 0.0788242630978328 -0.15591014063708655 -0.0684411321400109 -0.1365740074763314 -0.3352909981368137 0.10286808404210902 -0.2559882737257275 -0.3601730526166428 -0.25388803958500855 -0.5714428314381946 -0.005706772460853183 0.445900151253496 0.2535940093937482 -0.07403902367329857 -0.6189525362537608 -0.3790265204080266 
0.8065997681877835 0.0158511802757252 0.2054914590633589 0.03831687217218114 -0.422310203811972 -0.00429460702005762 0.3932127691763394 0.06705625468200044 0.217219255585819 -0.07723174780389495 0.14657548301531143 -0.2856428335339938 -0.20961065826910588 0.34012650930068333 0.026799937764856306 -0.36260535215285533 0.09592227173937563 0.3274939346959304 -0.2996066861904402 -0.19154062573831251 0.027977572393521187 -0.15626023706001776 -0.1494116812073483 0.14249530259173998 0.35908317447724436 0.04045348204670922 -0.3234341295321548 -0.005687574325070959 0.17960375923538072 0.18736727155353067 -0.10345512410937581 0.5892404693540665 -0.2405354603430881 -0.16526801198872199 -0.4664369539663224 0.09661233073925649 -0.5565713817343606 -0.30336729877067264 0.10440706628345761 0.12001504804521516 0.026691656274581133 0.03617276677176898 0.7988986504707988 -0.08656410368456793 -0.018645405313443157 -0.26455669738896365 0.08847894478422938 0.1580366134850795 -0.1808596937030083 -0.2899140336108982 -0.336672858323095 
0.7577110138056039 -0.09430783955976811 0.14455425096180058 0.17077872716990855 -0.09153577984964781 -0.05811475308399604 0.35360269301171215 -0.3500146244663131 -0.37385078749118467 0.14239383330917949 0.017855556825387496 -0.0009105945462660185 -0.006821224628540966 0.4387235791592946 -0.03581191507503631 -0.633427854955285 -0.07777527958627874 0.17315970404904288 0.11963310881915194 -0.015224933571928573 -0.1115659637008208 0.4144451220401001 -0.05897798201698842 -0.2713113355488635 0.2117439276705753 -0.12071407962647396 0.6918074352400754 -0.19559135498888203 0.14859405590976185 -0.3927092500067657 0.48819727327946477 -0.2913443092725453 -0.2582075469367257 -0.041097579534678644 -0.06923078927339728 -0.1610702945520945 0.11817776850770671 -0.11012417952447005 -0.21858612965396468 -0.3111629240632245 0.004601295003059049 -0.20914958728402677 -0.1765504249088627 -0.09034980938741984 -0.14994312055511969 -0.3560347492683711 0.11475010183477281 0.12950971729677882 -0.32584641285765503 0.15816918729873677 -0.26235229079847355 
1.5212547465897535 -0.1100266157146971 0.2801942600878213 -0.21278378572859255 0.15992671236293335 0.22734115457961962 -0.15502616657375046 0.1095487252061568 0.16685138718749778 0.0553677936340922 0.018253232577846026 0.34266142228467966 -0.2155527326389632 -0.05958125328866438 -0.4684462726659414 -0.4049436666425976 -0.0701496989992211 0.34084987230692576 -0.35705895612170385 0.3076120641872342 0.3892299274015381 0.5329424025609618 -0.1067234695873453 0.24523298949123937 -0.026651208850137355 0.08140368161090557 0.5145191472193521 -0.25473797568516005 0.11340251189737709 -0.3278230355011092 0.31177719038583634 0.22815653562486604 -0.21099380363990078 -0.025015379688532076 -0.24892683238371446 0.166021234549953 -0.28293704336334524 0.09583190689942968 -0.10854071608650624 -0.20063289912502746 0.11493924810442581 -0.3518740098014811 -0.002356284072813087 0.1595991807088309 -0.401893254372919 -0.1495021082804268 0.06889288279954746 -0.01332178797827291 0.1169675095110629 0.27585789259839877 -0.10551014942633045 
1.2249938523103954 -0.005124607214485417 -0.2654170083815893 -0.19380821588020103 0.08653731008682697 -0.006354375654052487 0.20499935181480688 -0.06489688184031273 -0.33666904525565433 0.643049906606985 -0.36473002544603184 0.10508982266691999 0.1302312304350705 -0.3630259159673112 0.3037391968220962 0.1073245152690081 0.30895247644512946 -0.11098725462450144 -0.0042961371666233325 -0.19052486619127162 -0.12487643192009265 -0.09160776753186943 0.046637617271089275 -0.005739875160276711 -0.20011177001593294 0.4315205216074879 0.18001523318839197 0.09831368104401114 -0.24861696410009965 -0.05556466057263035 0.4580984299082831 -0.2269171881992226 0.007911125055696211 0.5474823775229785 -0.347282730904668 0.11670934434788727 -0.1269640513467047 -0.02755778707581755 0.05266171412692912 0.14856662058317582 -0.3420458070951103 -0.22096800810668105 0.19541780897521163 -0.017274143135852862 -0.07819874249388746 -0.25636855101499506 -0.09136436435973123 0.1508983514592274 -0.08741971063101425 -0.2005318334568817 -0.28448521514201625 
0.26890696008273135 -0.014302726541282352 0.10697105289024972 0.09670525497453861 0.14796317370638626 -0.03605118854887425 -0.1463315053772919 -0.128855229001599 -0.23008483147726255 0.36622702174135374 0.01229532566010777 0.13663276348148679 -0.15491827971696945 0.05118235621324178 -0.027997572369063774 -0.14532270291302898 -0.04766902550203573 0.27575366976484056 -0.0377740399071175 0.23113263570202983 0.19224380973172944 0.030177713758915533 -0.43421069935796996 0.09457456338887155 0.20751211817627044 -0.06788594671512889 -0.04817987421503753 0.36493897691922866 0.059246446714596585 -0.31095034864373433 0.1441900202889481 0.10079234321449791 0.4761942813847301 -0.21529813769280687 -0.5785466566221455 0.021584492653910443 -0.15059622451891455 0.08558667487847872 -0.38256906986275047 0.0968763680934786 -0.24184601352470836 -0.09297706235205065 -0.11338312175079106 -0.23976362822651184 -0.12577923454943132 -0.30666573546004794 -0.05212579654680576 -0.24184853024870603 0.0903025477723104 -0.3285740626729805 0.32393702799474094 
1.813681649566381 -0.1376821284231057 -0.22397478602580081 0.03815754048631952 -0.05326456965475962 0.21124803836280176 0.6106992094829198 0.5212150339742725 -0.3515931272976488 0.14807887584439838 0.10445758673459969 0.11778707890450399 0.08328701027005585 0.1428970887426811 -0.3884203974679112 0.21579793023544822 -0.23790688924008485 -0.36435161439122093 -0.03668701561964322 0.016819338789362 -0.15500098766998993 0.3490281100310483 0.1907662141646066 -0.37146083315545547 -0.23911206414489578 0.10495598722794319 -0.04805856049944664 -0.05499646482909519 -0.034171862615483314 0.14986953349170828 0.11860699218645725 0.10626975670499675 -0.1768199243514784 -0.1454479408377196 0.3012795931893724 -0.0341401194854452 0.13609083573888694 -0.0858480193912071 -0.1714734371842716 -0.3231856994923778 0.035565930123005754 -0.3069156674625567 -0.23899578127833795 0.05698560704007013 0.2738432785304569 0.07501645526175578 0.013655686587214513 0.29454258700294383 -0.009133574607597974 -0.12133506197079426 -0.23149362274188734 
0.797683511880926 -0.5863194323981419 0.23941257049325015 0.011880591988063075 0.024402665991750734 -0.25439648955880034 0.18187833641547863 0.08791276714032563 -0.43424456864061967 -0.2946875700401967 0.020885299697182606 -0.11048265448985617 -0.1441868484609164 -0.4233647287675385 0.12524817296137594 -0.02027261765479219 0.2867965089638847 0.15028109595135283 0.0022372738565760906 0.5927374291677547 -0.08380102038042431 -0.08458829246189166 -0.04782489511343204 0.2079498005832212 -0.2188170691307057 -0.1848244341518929 -0.09445790125566779 -0.10061211362192286 0.42293191138079267 -0.3021012183832019 -0.18339613472876107 -0.6500527026106456 0.32267178950309794 0.11157527366793427 -0.40975576851672674 0.018335479917207322 -0.10381184002397037 0.37628610512470195 -0.4800987840706744 0.2812279201191402 0.15100768326553157 -0.2609728729700831 -0.42118526825653085 -0.23196948651264637 -0.02491189213434038 -0.749346731575665 -0.03143200329981049 -0.21507382612370618 0.1048385000304493 0.5798003295394198 0.012641353714594964 
1.0781687305854084 -0.06093132491553568 0.18715190194486578 0.049987484770977475 -0.23315109602432046 0.8486181740003627 0.13476189538473385 0.01057974332789096 -0.04738458605182982 0.15012327262866704 0.12080195493007188 -0.02540399808719731 -0.008056513094968538 -0.24462699181809364 0.27601597026382674 -0.09557079150039767 0.016239034542916527 0.5677387195717474 0.15154611781015168 0.9698380100839714 -0.17611684310714973 0.3209238199358797 -0.025000382433794478 -0.45651120926333394 -0.08539046054433751 -0.25885621987177126 0.08031049667391835 0.16264850453702714 0.3039102762728483 -0.3320316288856501 0.16154632225985507 0.15420797741990067 0.07648964488231975 0.11459357278254838 -0.20711419959161323 0.13766001019836738 0.6122916326379214 -0.08338720657272466 0.07739088548860276 -0.02807166377306708 0.16255651141368993 0.02568862983937835 0.12938802124148188 -0.25945909798806804 -0.1725708208818913 -0.041454589554371306 0.15052113757744556 0.1061323717924261 -0.2949720265781527 0.0632818432691021 -0.2561217877709998 
1.0816519039257635 0.15604799661476723 0.2622852662047646 -0.12016639485370251 -0.13254865880093888 -0.04113109243246753 0.04644929478263028 0.12385788196535585 0.0805981756718324 -0.4730458204814028 0.052347229383218306 0.19830886053279775 0.38415844803830324 -0.3217259611690107 -0.04520428202111102 -0.12595812671173803 -0.1317052355024307 0.2703380326721975 0.029014010951828508 -0.18500342426083194 0.2313597474555005 -0.14710850997419583 -0.005333086974707144 -0.3824173919229122 -0.024470508599780328 0.3444862238234839 0.38514039338221223 0.15746265255865116 0.05354443937989307 0.27639236659009453 0.3426767316390573 -0.22365410760273557 -0.25712325604583014 -0.03630254670416259 0.48088359075405623 -0.14233068212348893 -0.2348572395432199 0.05621256812736344 0.508180219768812 0.2574327513519973 -0.07869695500856418 0.03297689532149076 0.041667393213041394 0.20005212747425583 -0.14240470198485466 0.10923661675983352 -0.17690284898678219 0.05794192707026853 0.2295839394742427 0.27246213700080296 -0.19517210968619755 
