0.76,0.27832406315497915,0.15599999999999997,0.3240384615384616
0.5333333333333334,0.308481041193221,0.145,0.26212121212121214
0.4666666666666666,0.3531710114843528,0.1451,0.21969696969696967
0.5933333333333335,0.32443328471307514,0.14799999999999996,0.3081140350877193
0.8,0.23300238658951083,0.1498,0.3781045751633987
0.6066666666666667,0.2927182386018178,0.14809999999999998,0.2760392156862745
0.6666666666666667,0.2681673836103306,0.15110000000000007,0.26999999999999996
0.6600000000000001,0.2992749724191678,0.14809999999999998,0.2606060606060606
0.28000000000000014,0.3690567539719921,0.1246,0.1
0.68,0.3234086501270724,0.16529999999999997,0.33111111111111113
0.8666666666666666,0.22441925222433395,0.15929999999999997,0.3739495798319327
0.6599999999999999,0.2409291040169395,0.14799999999999996,0.3115384615384615
